scaffold_name	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	stitle	staxids	sscinames	sphylums	skingdoms	sskingdoms
scaffold_9355_c1	scaffold_9355_c1_2	WP_015442595_1	84.6	188	29	0	36	223	10	197	7.26e-121	352	225	201	WP_015442595_1 MT-A70 family methyltransferase [Ilumatobacter coccineus] >BAN03348.1 MT-A70 family protein [Ilumatobacter coccineus YM16-304]	467094	Ilumatobacter coccineus	Actinobacteria	0	Bacteria
scaffold_9355_c1	scaffold_9355_c1_3	WP_159015020_1	56.7	291	126	0	1	291	458	748	2.17e-104	339	499	748	WP_159015020_1 type IV secretion system DNA-binding domain-containing protein [Streptomyces europaeiscabiei]	146819	Streptomyces europaeiscabiei	Actinobacteria	0	Bacteria
scaffold_9419_c1	scaffold_9419_c1_1	MBX0311161_1	39.4	541	303	9	18	551	47	569	3.09e-107	357	559	1114	MBX0311161_1 DUF927 domain-containing protein [Sulfurihydrogenibium sp.]	2053621	Sulfurihydrogenibium sp.	Aquificae	0	Bacteria
scaffold_9419_c1	scaffold_9419_c1_2	TSC59442_1	50.0	52	26	0	8	59	1	52	6.95e-06	50.1	81	58	TSC59442_1 Uncharacterized protein Greene041662_474 [Candidatus Peregrinibacteria bacterium Greene0416_62] >TSC99988.1 Uncharacterized protein Greene101449_428 [Candidatus Peregrinibacteria bacterium Greene1014_49]	2017151	Candidatus Peregrinibacteria bacterium Greene0416_62	Candidatus Peregrinibacteria	0	Bacteria
scaffold_9422_c1	scaffold_9422_c1_5	WP_156027803_1	35.0	177	93	6	2	160	3	175	1.85e-20	96.3	215	212	WP_156027803_1 hypothetical protein [Solirubrobacter sp. URHD0082]	1298857	Solirubrobacter sp. URHD0082	Actinobacteria	0	Bacteria
scaffold_9422_c1	scaffold_9422_c1_7	CAB4197961_1	41.3	104	51	2	11	112	308	403	5.39e-17	86.7	119	410	CAB4197961_1 hypothetical protein UFOVP1313_41 [uncultured Caudovirales phage]	2100421	uncultured Caudovirales phage	Uroviricota	Heunggongvirae	Viruses
scaffold_9567_c1	scaffold_9567_c1_1	YP_009329089_1	29.1	484	296	17	50	505	3	467	1.21e-40	166	621	471	YP_009329089_1 Hypothetical protein BQ3484_149 [Cedratvirus A11] >SHO33217.1 Hypothetical protein BQ3484_149 [Cedratvirus A11] >SOB74354.1 hypothetical protein BQ9231_00471 [Cedratvirus lausannensis]	1903266	Cedratvirus A11	0	0	Viruses
scaffold_9655_c1	scaffold_9655_c1_1	NPU89620_1	74.6	815	153	4	11	771	51	865	0.0	1192	773	866	NPU89620_1 site-specific DNA-methyltransferase [Fervidobacterium sp.]	1871331	Fervidobacterium sp.	Thermotogae	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_1	MBE3605240_1	99.4	178	1	0	1	178	1	178	5.32e-111	324	178	182	MBE3605240_1 DUF3486 family protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_2	MBE3605241_1	100	105	0	0	1	105	1	105	4.24e-70	214	106	105	MBE3605241_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_3	MBE3605242_1	100	118	0	0	1	118	1	118	3.56e-75	228	119	118	MBE3605242_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_4	MBE3605243_1	96.6	88	3	0	1	88	1	88	5.72e-49	160	89	88	MBE3605243_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_5	MBE3605244_1	97.6	83	2	0	31	113	1	83	3.68e-37	131	114	83	MBE3605244_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_9672_c1	scaffold_9672_c1_6	MBF6559120_1	68.4	133	42	0	1	133	1	133	2.13e-22	96.3	134	133	MBF6559120_1 hypothetical protein [Candidatus Binataceae bacterium]	2785449	Candidatus Binataceae bacterium	Candidatus Binatota	0	Bacteria
scaffold_9736_c1	scaffold_9736_c1_1	MCL5798669_1	71.7	768	163	8	16	766	3	733	0.0	1025	766	927	MCL5798669_1 Ig-like domain-containing protein [Gammaproteobacteria bacterium]	1913989	Gammaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_4111_c1	scaffold_4111_c1_2	WP_210551879_1	47.7	128	60	3	69	194	2	124	1.33e-29	117	207	125	WP_210551879_1 MULTISPECIES: XkdF-like putative serine protease domain-containing protein [unclassified Streptomyces] >MBP5896320.1 hypothetical protein [Streptomyces sp. LBUM 1481] >MBP5926696.1 hypothetical protein [Streptomyces sp. LBUM 1483]	2593676	unclassified Streptomyces	Actinobacteria	0	Bacteria
scaffold_4111_c1	scaffold_4111_c1_3	WP_132120933_1	61.3	93	35	1	40	132	262	353	5.16e-23	115	512	585	WP_132120933_1 zinc ribbon domain-containing protein [Actinocrispum wychmicini] >TCO57131.1 hypothetical protein EV192_106608 [Actinocrispum wychmicini]	1213861	Actinocrispum wychmicini	Actinobacteria	0	Bacteria
scaffold_9998_c1	scaffold_9998_c1_1	MBS7812066_1	35.4	381	235	5	383	757	460	835	1.67e-45	188	757	957	MBS7812066_1 FkbM family methyltransferase [Roseococcus pinisoli]	2835040	Roseococcus pinisoli	Proteobacteria	0	Bacteria
scaffold_10003_c1	scaffold_10003_c1_1	QKU34128_1	66.9	160	52	1	1	159	167	326	3.08e-63	224	404	607	QKU34128_1 hypothetical protein [Tupanvirus deep ocean]	2126984	Tupanvirus deep ocean	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10003_c1	scaffold_10003_c1_2	AZL89415_1	43.0	286	129	8	9	264	48	329	2.67e-66	220	274	346	AZL89415_1 viral transcription factor 2 [Megavirus baoshan]	2496520	Megavirus baoshan	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10003_c1	scaffold_10003_c1_3	QKU35396_1	37.2	94	46	2	2	82	228	321	3.14e-08	60.5	84	385	QKU35396_1 holliday junction resolvase [Tupanvirus soda lake]	2126985	Tupanvirus soda lake	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10035_c1	scaffold_10035_c1_1	SHE42202_1	97.0	33	1	0	1	33	1	33	8.78e-14	70.1	33	139	SHE42202_1 Transposase [Ferrithrix thermotolerans DSM 19514]	1121881	Ferrithrix thermotolerans DSM 19514	Actinobacteria	0	Bacteria
scaffold_10035_c1	scaffold_10035_c1_2	KJE77318_1	80.6	31	6	0	48	78	2	32	3.39e-07	55.5	80	145	KJE77318_1 hypothetical protein FEAC_10330 [Ferrimicrobium acidiphilum DSM 19497]	1121877	Ferrimicrobium acidiphilum DSM 19497	Actinobacteria	0	Bacteria
scaffold_10035_c1	scaffold_10035_c1_3	WP_072792796_1	100	72	0	0	1	72	1	72	6.26e-48	157	79	88	WP_072792796_1 hypothetical protein [Ferrithrix thermotolerans] >SHF08015.1 hypothetical protein SAMN02745225_02391 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_10035_c1	scaffold_10035_c1_4	SHF07990_1	100	108	0	0	1	108	1	108	4.69e-73	222	109	108	SHF07990_1 hypothetical protein SAMN02745225_02390 [Ferrithrix thermotolerans DSM 19514]	1121881	Ferrithrix thermotolerans DSM 19514	Actinobacteria	0	Bacteria
scaffold_10035_c1	scaffold_10035_c1_5	MBI4870575_1	55.7	201	86	1	5	202	7	207	3.48e-66	225	210	626	MBI4870575_1 ISAs1 family transposase [Candidatus Riflebacteria bacterium]	2053586	Candidatus Riflebacteria bacterium	Candidatus Riflebacteria	0	Bacteria
scaffold_10032_c1	scaffold_10032_c1_1	WP_098916130_1	47.5	80	39	2	76	153	41	119	9.95e-11	68.2	159	177	WP_098916130_1 transglycosylase SLT domain-containing protein [Bacillus pseudomycoides] >PEA55646.1 invasion protein [Bacillus pseudomycoides]	64104	Bacillus pseudomycoides	Firmicutes	0	Bacteria
scaffold_10145_c1	scaffold_10145_c1_1	WP_072790680_1	99.7	599	2	0	1	599	1	599	0.0	1230	600	599	WP_072790680_1 phosphoenolpyruvate carboxykinase (GTP) [Ferrithrix thermotolerans] >SHE73697.1 phosphoenolpyruvate carboxykinase (GTP) [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_10161_c1	scaffold_10161_c1_1	AYV78076_1	33.6	455	262	7	9	425	10	462	4.13e-76	264	425	859	AYV78076_1 hypothetical protein Edafosvirus4_60 [Edafosvirus sp.]	2487765	Edafosvirus sp.	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10161_c1	scaffold_10161_c1_3	AGD92163_1	38.7	222	119	5	3	208	11	231	1.21e-41	156	208	418	AGD92163_1 hypothetical protein LBA_00243 [Megavirus lba]	1235314	Megavirus lba	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10258_c1	scaffold_10258_c1_1	WP_126604101_1	47.0	468	168	6	207	667	309	703	8.08e-27	129	668	703	WP_126604101_1 hypothetical protein [Acidithiobacillus ferridurans] >MBU2726806.1 hypothetical protein [Acidithiobacillus ferridurans] >BBF63825.1 Autotransporter adhesin BtaE [Acidithiobacillus ferridurans]	1232575	Acidithiobacillus ferridurans	Proteobacteria	0	Bacteria
scaffold_10271_c1	scaffold_10271_c1_1	WP_072792746_1	92.6	204	15	0	1	204	1	204	1.46e-136	390	205	204	WP_072792746_1 hypothetical protein [Ferrithrix thermotolerans] >SHF05560.1 hypothetical protein SAMN02745225_02348 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_10275_c1	scaffold_10275_c1_1	AUL77472_2	38.6	303	156	4	2	274	73	375	1.85e-63	214	276	380	AUL77472_2 hypothetical protein [Tupanvirus soda lake]	2126985	Tupanvirus soda lake	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10327_c1	scaffold_10327_c1_3	WP_163098578_1	83.8	173	28	0	7	179	5	177	2.20e-98	293	180	208	WP_163098578_1 DUF3780 domain-containing protein [Acidithiobacillus ferrianus] >NDU43374.1 DUF3780 domain-containing protein [Acidithiobacillus ferrianus]	2678518	Acidithiobacillus ferrianus	Proteobacteria	0	Bacteria
scaffold_10327_c1	scaffold_10327_c1_4	OFC48746_1	44.9	167	24	3	24	122	26	192	5.38e-33	125	141	197	OFC48746_1 hypothetical protein BAE30_13340 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_10344_c1	scaffold_10344_c1_2	MCL6579599_1	34.7	597	324	15	5	593	2	540	1.94e-90	302	638	567	MCL6579599_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_10394_c1	scaffold_10394_c1_2	AKI79285_1	53.0	247	107	3	4	245	17	259	2.26e-69	224	246	259	AKI79285_1 hypothetical protein [Acanthamoeba polyphaga mimivirus]	212035	Acanthamoeba polyphaga mimivirus	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10420_c1	scaffold_10420_c1_1	QGR54120_1	57.1	546	227	4	11	549	23	568	3.58e-228	652	551	570	QGR54120_1 helicase [Moumouvirus maliensis]	2682469	Moumouvirus maliensis	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10420_c1	scaffold_10420_c1_2	MBK7951013_1	41.8	184	91	2	1	176	68	243	3.94e-50	173	196	266	MBK7951013_1 sterol desaturase family protein [Deltaproteobacteria bacterium]	2026735	Deltaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_10453_c1	scaffold_10453_c1_1	WP_161848189_1	79.2	735	143	5	1	729	187	917	0.0	1148	730	917	WP_161848189_1 S8 family serine peptidase [Athalassotoga saccharophila] >BBJ28280.1 thermophilic serine proteinase [Athalassotoga saccharophila]	1441386	Athalassotoga saccharophila	Thermotogae	0	Bacteria
scaffold_10506_c1	scaffold_10506_c1_2	MBW2544299_1	79.6	388	79	0	1	388	1	388	1.92e-233	651	389	388	MBW2544299_1 DUF262 domain-containing protein [Deltaproteobacteria bacterium]	2026735	Deltaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_10506_c1	scaffold_10506_c1_3	MCL6535601_1	78.8	80	17	0	1	80	309	388	5.74e-36	135	82	392	MCL6535601_1 adenine-specific methyltransferase EcoRI family protein [Armatimonadetes bacterium]	2033014	Armatimonadetes bacterium	Armatimonadetes	0	Bacteria
scaffold_10610_c1	scaffold_10610_c1_1	MTA14083_1	64.1	315	113	0	4	318	3	317	1.47e-142	416	321	348	MTA14083_1 recombinase RecA [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_10610_c1	scaffold_10610_c1_2	NIT77330_1	40.1	152	91	0	22	173	680	831	1.29e-26	117	183	836	NIT77330_1 DEAD/DEAH box helicase [Thermoplasmata archaeon] >NIV32249.1 DEAD/DEAH box helicase family protein [Anaerolineae bacterium] >NIY03701.1 DEAD/DEAH box helicase family protein [Thermoplasmata archaeon]	1906666	Thermoplasmata archaeon	Candidatus Thermoplasmatota	0	Archaea
scaffold_10639_c1	scaffold_10639_c1_1	WP_140742900_1	37.4	107	31	2	18	124	2	72	3.11e-07	63.2	407	223	WP_140742900_1 hypothetical protein [Pedococcus bigeumensis] >TPG13912.1 hypothetical protein EAH86_16925 [Pedococcus bigeumensis]	433644	Pedococcus bigeumensis	Actinobacteria	0	Bacteria
scaffold_10639_c1	scaffold_10639_c1_2	MST31888_1	62.5	64	24	0	24	87	13	76	3.64e-15	79.3	88	302	MST31888_1 serine/arginine repetitive matrix protein 2 [Acidiferrimicrobium australe]	2664430	Acidiferrimicrobium australe	Actinobacteria	0	Bacteria
scaffold_10698_c1	scaffold_10698_c1_1	MCI0481665_1	45.5	88	47	1	3	90	12	98	2.79e-15	76.3	101	113	MCI0481665_1 SMC family ATPase [Candidatus Dadabacteria bacterium]	2080303	Candidatus Dadabacteria bacterium	Candidatus Dadabacteria	0	Bacteria
scaffold_10698_c1	scaffold_10698_c1_2	RJQ20267_1	58.8	279	115	0	18	296	4	282	4.30e-107	324	311	304	RJQ20267_1 DNA adenine methylase [Nitrospiraceae bacterium]	2026770	Nitrospiraceae bacterium	Nitrospirae	0	Bacteria
scaffold_10739_c1	scaffold_10739_c1_1	WP_082507493_1	82.0	233	42	0	38	270	9	241	7.62e-144	414	287	252	WP_082507493_1 DNA methyltransferase [Duganella sp. Root336D2]	1736518	Duganella sp. Root336D2	Proteobacteria	0	Bacteria
scaffold_10739_c1	scaffold_10739_c1_2	CAB4141787_1	60.4	202	78	2	3	203	2	202	1.21e-84	259	203	205	CAB4141787_1 hypothetical protein UFOVP419_17 [uncultured Caudovirales phage]	2100421	uncultured Caudovirales phage	Uroviricota	Heunggongvirae	Viruses
scaffold_10750_c1	scaffold_10750_c1_2	QKU34103_1	57.7	241	84	4	12	235	27	266	3.66e-87	269	236	266	QKU34103_1 hypothetical protein [Tupanvirus deep ocean]	2126984	Tupanvirus deep ocean	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10750_c1	scaffold_10750_c1_3	QKU35366_1	78.3	276	59	1	1	275	1	276	1.67e-156	447	279	279	QKU35366_1 A32-like packaging ATPase [Tupanvirus soda lake]	2126985	Tupanvirus soda lake	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10749_c1	scaffold_10749_c1_1	XP_002290462_1	48.9	47	23	1	10	55	4	50	1.65e-07	54.3	80	64	XP_002290462_1 DNA directed RNA polymerase II subunit, 8.2kDa, rpb10-like protein, partial [Thalassiosira pseudonana CCMP1335] >EED92214.1 DNA directed RNA polymerase II subunit, 8.2kDa, rpb10-like protein, partial [Thalassiosira pseudonana CCMP1335]	296543	Thalassiosira pseudonana CCMP1335	Bacillariophyta	0	Eukaryota
scaffold_10749_c1	scaffold_10749_c1_2	SPN79073_1	58.3	115	48	0	31	145	82	196	1.71e-41	147	148	197	SPN79073_1 Helicase nuclease [Cedratvirus Zaza IHUMI]	2126979	Cedratvirus Zaza IHUMI	0	0	Viruses
scaffold_10773_c1	scaffold_10773_c1_1	WP_065974771_1	49.8	412	204	3	1	410	159	569	2.31e-79	266	412	569	WP_065974771_1 hypothetical protein [Acidithiobacillus thiooxidans] >OCX75605.1 hypothetical protein A6M23_02325 [Acidithiobacillus thiooxidans] >OCX80647.1 hypothetical protein A6P08_15745 [Acidithiobacillus thiooxidans]	930	Acidithiobacillus thiooxidans	Proteobacteria	0	Bacteria
scaffold_10787_c1	scaffold_10787_c1_1	WP_174936664_1	49.2	246	110	4	1	241	1	236	4.26e-70	228	241	324	WP_174936664_1 hypothetical protein [Burkholderia lata] >VWB07186.1 hypothetical protein BLA6863_00154 [Burkholderia lata]	482957	Burkholderia lata	Proteobacteria	0	Bacteria
scaffold_10787_c1	scaffold_10787_c1_2	WP_232515879_1	51.0	143	69	1	1	142	1	143	1.62e-39	140	144	144	WP_232515879_1 MULTISPECIES: hypothetical protein [Burkholderia]	32008	Burkholderia	Proteobacteria	0	Bacteria
scaffold_10787_c1	scaffold_10787_c1_3	WP_175785392_1	53.9	152	69	1	1	151	1	152	1.77e-47	161	152	152	WP_175785392_1 hypothetical protein [Burkholderia ambifaria]	152480	Burkholderia ambifaria	Proteobacteria	0	Bacteria
scaffold_10787_c1	scaffold_10787_c1_4	OYV52334_1	39.2	143	81	3	1	138	22	163	2.81e-16	81.6	139	164	OYV52334_1 hypothetical protein B7X10_00105 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_10959_c1	scaffold_10959_c1_1	OJY14814_1	39.2	79	45	2	27	102	137	215	1.93e-08	61.2	105	240	OJY14814_1 hypothetical protein BGO90_08395, partial [Legionella sp. 40-6]	1895903	Legionella sp. 40-6	Proteobacteria	0	Bacteria
scaffold_10958_c1	scaffold_10958_c1_1	AGF85379_1	32.2	500	273	15	3	439	1	497	4.46e-75	254	451	507	AGF85379_1 hypothetical protein glt_00570 [Moumouvirus goulette]	1247379	Moumouvirus goulette	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_10978_c1	scaffold_10978_c1_1	MCL4413447_1	77.2	162	37	0	2	163	34	195	7.16e-87	263	165	201	MCL4413447_1 IS607 family transposase [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_10978_c1	scaffold_10978_c1_2	MBN1889424_1	48.4	496	242	7	13	498	2	493	3.69e-138	422	540	563	MBN1889424_1 transposase [Thermoflexales bacterium]	2497639	Thermoflexales bacterium	Chloroflexi	0	Bacteria
scaffold_10966_c1	scaffold_10966_c1_1	WP_176379775_1	28.0	425	214	18	6	421	658	999	7.11e-09	72.4	615	1168	WP_176379775_1 DUF4214 domain-containing protein [Paraburkholderia youngii] >NVH73576.1 DUF4214 domain-containing protein [Paraburkholderia youngii]	2782701	Paraburkholderia youngii	Proteobacteria	0	Bacteria
scaffold_11067_c1	scaffold_11067_c1_1	WP_201732332_1	42.0	653	329	14	4	640	131	749	7.28e-135	430	699	921	WP_201732332_1 CRISPR-associated helicase Cas3' [Acidithrix sp. C25] >CAG4902504.1 unnamed protein product [Acidithrix sp. C25]	1671482	Acidithrix sp. C25	Actinobacteria	0	Bacteria
scaffold_11080_c1	scaffold_11080_c1_1	MCG3129992_1	62.4	465	174	1	4	468	109	572	2.60e-211	607	480	608	MCG3129992_1 hypothetical protein [Phycisphaerae bacterium]	2026778	Phycisphaerae bacterium	Planctomycetes	0	Bacteria
scaffold_11080_c1	scaffold_11080_c1_2	WP_231121433_1	57.8	102	43	0	1	102	63	164	1.07e-21	97.8	103	330	WP_231121433_1 IS30 family transposase [Motilibacter peucedani]	598650	Motilibacter peucedani	Actinobacteria	0	Bacteria
scaffold_11162_c1	scaffold_11162_c1_1	MBT9258178_1	52.6	306	143	2	1	305	1	305	2.29e-105	331	305	652	MBT9258178_1 DEAD/DEAH box helicase [Clostridiales bacterium]	1898207	Clostridiales bacterium	Firmicutes	0	Bacteria
scaffold_11216_c1	scaffold_11216_c1_1	MCA8926610_1	58.0	345	107	6	12	356	4	310	9.49e-129	386	371	427	MCA8926610_1 ergothioneine biosynthesis protein EgtB [Alphaproteobacteria bacterium] >MCB9930568.1 ergothioneine biosynthesis protein EgtB [Alphaproteobacteria bacterium]	1913988	Alphaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_11216_c1	scaffold_11216_c1_2	WP_248107810_1	45.8	295	155	4	1	293	93	384	6.21e-71	235	307	393	WP_248107810_1 hypothetical protein [Aciditerrimonas ferrireducens] >MCK4177395.1 hypothetical protein [Aciditerrimonas ferrireducens]	667306	Aciditerrimonas ferrireducens	Actinobacteria	0	Bacteria
scaffold_11253_c1	scaffold_11253_c1_1	CAB4177881_1	33.3	102	65	1	116	217	10	108	3.54e-11	69.3	219	113	CAB4177881_1 hypothetical protein UFOVP1013_7 [uncultured Caudovirales phage] >CAB4202612.1 hypothetical protein UFOVP1364_24 [uncultured Caudovirales phage] >CAB4213976.1 hypothetical protein UFOVP1462_7 [uncultured Caudovirales phage] >CAB5228626.1 hypothetical protein UFOVP1550_16 [uncultured Caudovirales phage]	2100421	uncultured Caudovirales phage	Uroviricota	Heunggongvirae	Viruses
scaffold_11253_c1	scaffold_11253_c1_2	WP_136436638_1	37.6	125	72	3	57	180	3	122	1.69e-13	77.0	261	136	WP_136436638_1 hypothetical protein [Nocardioides sp.] >THI93719.1 hypothetical protein E7Z54_20760 [Nocardioides sp.]	35761	Nocardioides sp.	Actinobacteria	0	Bacteria
scaffold_11303_c1	scaffold_11303_c1_1	XP_005535387_1	88.9	479	53	0	1	479	1	479	6.92e-315	889	497	1094	XP_005535387_1 similar to trefoil factor [Cyanidioschyzon merolae strain 10D] >BAM79101.1 similar to trefoil factor [Cyanidioschyzon merolae strain 10D]	280699	Cyanidioschyzon merolae strain 10D	Rhodophyta	0	Eukaryota
scaffold_4357_c2	scaffold_4357_c2_1	WP_215873929_1	67.2	177	53	1	339	510	321	497	2.55e-53	208	678	795	WP_215873929_1 hypothetical protein [Acidithiobacillus caldus] >MBU2790522.1 hypothetical protein [Acidithiobacillus caldus] >MBU2820947.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_11425_c1	scaffold_11425_c1_1	CAH6419429_1	37.5	597	320	13	5	561	330	913	3.96e-106	354	562	1102	CAH6419429_1 D5 DNA Primase [uncultured virus]	340016	uncultured virus	0	0	Viruses
scaffold_11517_c1	scaffold_11517_c1_1	WP_240753139_1	71.0	31	5	1	57	87	5	31	1.47e-07	54.7	88	62	WP_240753139_1 DUF2510 domain-containing protein, partial [Microbacterium sp. K41]	2305437	Microbacterium sp. K41	Actinobacteria	0	Bacteria
scaffold_11531_c1	scaffold_11531_c1_2	WP_071182782_1	84.4	192	30	0	1	192	141	332	6.65e-111	330	194	333	WP_071182782_1 site-specific integrase [Acidithiobacillus ferrivorans] >MBU2764768.1 site-specific integrase [Acidithiobacillus ferrivorans] >OFA16219.1 integrase [Acidithiobacillus ferrivorans]	160808	Acidithiobacillus ferrivorans	Proteobacteria	0	Bacteria
scaffold_11639_c1	scaffold_11639_c1_1	AYV85346_1	36.3	446	267	7	60	505	289	717	4.78e-71	254	627	734	AYV85346_1 highly derived d5-like helicase-primase: PROVISIONAL [Satyrvirus sp.]	2487771	Satyrvirus sp.	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_11648_c1	scaffold_11648_c1_1	HHY94628_1	52.6	171	74	2	10	173	19	189	9.92e-48	167	173	283	HHY94628_1 hypothetical protein [Firmicutes bacterium]	1879010	Firmicutes bacterium	Firmicutes	0	Bacteria
scaffold_11648_c1	scaffold_11648_c1_2	MCL4445777_1	50.7	73	35	1	28	99	6	78	7.79e-17	79.3	104	79	MCL4445777_1 WhiB family transcriptional regulator [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_11648_c1	scaffold_11648_c1_3	MBF83451_1	43.9	107	52	3	14	117	12	113	1.06e-10	65.9	128	125	MBF83451_1 hypothetical protein [Acidobacteria bacterium]	1978231	Acidobacteria bacterium	Acidobacteria	0	Bacteria
scaffold_11648_c1	scaffold_11648_c1_5	WP_076993366_1	37.8	196	96	9	1	175	181	371	1.44e-07	62.4	187	386	WP_076993366_1 hypothetical protein [Actinosynnema sp. ALI-1.44] >ONI73107.1 hypothetical protein ALI144C_44980 [Actinosynnema sp. ALI-1.44]	1933779	Actinosynnema sp. ALI-1.44	Actinobacteria	0	Bacteria
